team,L3,Year
Ohio St,10.0,10.7
Army,11.3,10.8
Notre Dame,10.0,11.1
Texas,23.7,12.1
Tennessee,16.3,13.8
Penn St,13.0,14.0
Mississippi,18.3,14.3
Indiana,14.0,15.0
Oregon,14.7,16.2
South Carolina,12.0,17.6
J Madison,16.7,17.8
Alabama,12.3,18.0
Utah,17.3,19.3
N Illinois,22.0,19.3
Minnesota,22.0,19.7
Miami OH,16.0,20.0
California,22.3,20.1
Iowa,14.7,20.2
Georgia,21.0,20.4
Sam Houston,13.7,20.4
BYU,26.7,20.6
Iowa St,34.3,20.8
Missouri,24.7,20.8
Tulane,15.3,20.8
Kentucky,33.3,20.8
Nebraska,34.7,21.1
Auburn,16.0,21.3
Texas St,21.3,21.4
Bowling Green,15.0,21.5
UConn,20.0,21.8
Houston,25.0,22.0
Colorado,19.0,22.1
USC,25.0,22.2
Florida Intl,17.7,22.4
Navy,27.3,22.4
Liberty,25.0,22.4
Virginia Tech,22.7,22.5
Wisconsin,24.3,22.5
Cincinnati,26.3,22.5
Ohio,15.3,22.5
Washington,29.0,22.6
Texas A&M,30.3,22.6
Oklahoma,30.3,22.8
Michigan,25.0,23.0
Clemson,26.0,23.1
Louisiana,20.0,23.3
Louisiana Tech,21.0,23.4
SMU,20.7,23.6
Kansas St,23.0,23.6
Illinois,23.3,23.8
Northwestern,27.7,23.8
Arizona St,25.3,23.8
Toledo,25.0,23.9
Vanderbilt,20.7,24.1
San Jose St,20.0,24.1
Georgia Tech,25.0,24.2
Duke,33.3,24.2
Miami,24.3,24.7
Fresno St,22.3,24.8
W Kentucky,18.7,24.9
Colorado St,13.3,25.0
UNLV,27.0,25.0
Old Dominion,20.3,25.2
LSU,30.0,25.4
Rice,18.0,25.6
Memphis,30.7,25.7
Hawai'i,20.7,25.8
Boston College,34.7,25.9
Marshall,15.3,25.9
Pittsburgh,28.3,26.1
Rutgers,32.0,26.3
Boise St,23.0,26.5
S Alabama,20.0,26.6
Washington St,21.3,26.6
UCLA,23.0,26.7
Michigan St,30.3,27.1
Louisville,33.3,27.3
UL Monroe,37.3,27.3
Virginia,36.0,28.4
North Carolina,22.0,28.5
San Diego St,35.3,28.5
Kansas,26.3,28.8
UCF,28.0,29.0
Jacksonville St,26.0,29.2
Air Force,23.0,29.3
West Virginia,31.7,29.6
E Michigan,29.3,29.6
Arkansas,40.7,29.6
Baylor,32.3,29.8
E Carolina,31.0,29.8
Troy,27.7,29.8
Nevada,33.3,29.8
Florida St,41.0,29.8
UTEP,23.0,30.0
Maryland,38.3,30.1
Florida,34.3,30.1
Syracuse,36.3,30.4
Oregon St,33.7,30.5
TCU,28.0,30.7
Buffalo,41.7,31.0
NC State,26.7,31.7
S Florida,24.7,32.0
Georgia So,30.3,32.5
Coastal Car,32.0,32.8
Oklahoma St,39.3,33.2
Georgia St,35.0,33.3
Texas Tech,32.7,33.3
Kennesaw St,32.7,33.5
Wyoming,32.0,33.5
Arizona,40.3,33.8
C Michigan,35.7,33.9
Arkansas St,38.0,34.4
Middle Tenn,30.7,35.0
Florida Atlantic,43.7,35.0
W Michigan,34.7,35.1
Wake Forest,30.0,35.1
Charlotte,39.3,35.3
UMass,41.3,35.3
UTSA,35.3,35.8
N Texas,37.0,36.1
Temple,39.3,37.2
Southern Miss,37.7,37.3
Mississippi St,37.0,37.4
App State,28.0,37.9
Stanford,42.0,38.0
Akron,32.0,38.0
New Mexico,27.3,38.7
UAB,29.0,39.0
Ball St,24.7,39.5
Tulsa,41.3,39.8
New Mexico St,35.0,39.8
Purdue,35.3,42.5
Utah St,41.3,45.9
Kent St,40.0,48.9
