team,L3,Year
Auburn,14.2,14.2
LSU,13.5,13.5
Michigan,11.8,11.8
Wisconsin,11.7,11.7
Florida,11.5,11.5
Ohio St,10.6,10.6
Georgia,10.5,10.5
Alabama,10.3,10.3
Iowa,10.0,10.0
Penn St,9.7,9.7
Michigan St,8.8,8.8
Mississippi St,8.7,8.7
Notre Dame,8.6,8.6
USC,7.7,7.7
Oregon,7.7,7.7
South Carolina,7.5,7.5
Texas A&M,7.5,7.5
Iowa St,6.1,6.1
Texas,6.1,6.1
Utah,5.4,5.4
Washington,5.1,5.1
Stanford,4.8,4.8
Oklahoma,4.7,4.7
TCU,4.5,4.5
Tulsa,4.5,4.5
North Carolina,4.3,4.3
Indiana,4.2,4.2
Tennessee,4.0,4.0
UCLA,3.6,3.6
Washington St,3.5,3.5
Oklahoma St,3.5,3.5
Nebraska,3.4,3.4
Baylor,3.3,3.3
California,3.1,3.1
Kansas St,3.0,3.0
Mississippi,3.0,3.0
Maryland,3.0,3.0
Minnesota,2.9,2.9
Clemson,2.6,2.6
Kentucky,2.4,2.4
Northwestern,2.3,2.3
Houston,2.3,2.3
Arizona St,2.2,2.2
Louisville,2.1,2.1
Missouri,2.0,2.0
Colorado,1.9,1.9
Miami,1.7,1.7
Cincinnati,1.4,1.4
Virginia,1.4,1.4
Pittsburgh,1.2,1.2
Purdue,1.2,1.2
BYU,1.0,1.0
Oregon St,0.9,0.9
West Virginia,0.8,0.8
UCF,0.7,0.7
Texas Tech,0.7,0.7
Navy,0.4,0.4
Florida St,0.3,0.3
Arizona,0.2,0.2
Duke,0.2,0.2
Illinois,0.1,0.1
Tulane,-0.1,-0.1
Vanderbilt,-0.1,-0.1
Memphis,-1.4,-1.4
Syracuse,-1.4,-1.4
Georgia Tech,-1.7,-1.7
SMU,-1.8,-1.8
Wake Forest,-1.8,-1.8
Virginia Tech,-2.2,-2.2
Kansas,-2.4,-2.4
Air Force,-2.5,-2.5
Temple,-2.7,-2.7
App State,-3.2,-3.2
Boston College,-3.3,-3.3
Utah St,-3.3,-3.3
NC State,-4.0,-4.0
Arkansas,-4.0,-4.0
S Florida,-4.1,-4.1
Florida Atlantic,-4.5,-4.5
Boise St,-4.5,-4.5
Louisiana,-4.9,-4.9
Fresno St,-5.2,-5.2
Miami OH,-5.4,-5.4
Rutgers,-5.7,-5.7
Rice,-6.1,-6.1
Georgia So,-6.1,-6.1
Ohio,-6.6,-6.6
Marshall,-7.0,-7.0
Hawai'i,-7.1,-7.1
Ball St,-7.3,-7.3
Wyoming,-7.5,-7.5
Southern Miss,-7.5,-7.5
Arkansas St,-7.6,-7.6
Georgia St,-7.7,-7.7
W Michigan,-8.1,-8.1
N Illinois,-8.1,-8.1
Middle Tenn,-8.2,-8.2
E Carolina,-8.2,-8.2
Army,-8.2,-8.2
San Jose St,-8.4,-8.4
UL Monroe,-8.5,-8.5
UNLV,-8.9,-8.9
Buffalo,-9.2,-9.2
S Alabama,-9.2,-9.2
W Kentucky,-9.4,-9.4
E Michigan,-9.9,-9.9
N Texas,-10.1,-10.1
Colorado St,-10.2,-10.2
Kent St,-10.3,-10.3
San Diego St,-10.4,-10.4
Coastal Car,-10.7,-10.7
C Michigan,-11.1,-11.1
Toledo,-11.1,-11.1
Troy,-11.5,-11.5
Texas St,-11.9,-11.9
Nevada,-11.9,-11.9
New Mexico St,-12.1,-12.1
Louisiana Tech,-12.4,-12.4
Old Dominion,-12.8,-12.8
UConn,-12.9,-12.9
Charlotte,-13.0,-13.0
New Mexico,-13.1,-13.1
Liberty,-14.2,-14.2
Florida Intl,-14.8,-14.8
UTSA,-15.4,-15.4
UAB,-16.0,-16.0
Bowling Green,-17.0,-17.0
UTEP,-17.0,-17.0
Akron,-19.3,-19.3
UMass,-23.1,-23.1
