team,L3,Year
Navy,410.0,410.0
Georgia Tech,382.0,382.0
Army,353.0,353.0
Mississippi St,321.0,321.0
Temple,305.0,305.0
Nevada,283.0,283.0
Arkansas,259.0,259.0
Kansas,253.0,253.0
UCLA,252.0,252.0
Air Force,249.0,249.0
Florida,248.0,248.0
Oklahoma,246.0,246.0
Ohio,241.0,241.0
Virginia Tech,241.0,241.0
South Carolina,236.5,236.5
UCF,235.0,235.0
Pittsburgh,231.0,231.0
Northwestern,227.0,227.0
Utah St,227.0,227.0
Wisconsin,224.5,224.5
Nebraska,219.0,219.0
N Illinois,218.0,218.0
Texas A&M,212.0,212.0
TCU,209.5,209.5
Oklahoma St,202.5,202.5
Illinois,202.0,202.0
Texas,197.5,197.5
Clemson,197.0,197.0
Iowa St,194.0,194.0
Purdue,192.0,192.0
Alabama,189.5,189.5
Michigan St,188.0,188.0
Bowling Green,187.0,187.0
Oregon,183.5,183.5
LSU,175.0,175.0
Stanford,173.0,173.0
Missouri,172.0,172.0
Miami,172.0,172.0
Ohio St,168.0,168.0
Cincinnati,166.0,166.0
Troy,165.0,165.0
Georgia,162.5,162.5
Virginia,162.0,162.0
Kentucky,161.5,161.5
Iowa,158.0,158.0
Notre Dame,157.5,157.5
Auburn,156.5,156.5
S Florida,152.5,152.5
Michigan,152.0,152.0
Washington,151.0,151.0
Maryland,151.0,151.0
Baylor,150.0,150.0
Arkansas St,148.0,148.0
Tulsa,147.5,147.5
San Diego St,146.0,146.0
Minnesota,145.5,145.5
Ball St,144.5,144.5
Houston,143.0,143.0
Washington St,141.0,141.0
Middle Tenn,138.5,138.5
W Kentucky,132.5,132.5
North Carolina,132.0,132.0
Fresno St,129.0,129.0
Boise St,129.0,129.0
Buffalo,127.0,127.0
Florida Intl,126.5,126.5
Tennessee,126.0,126.0
California,126.0,126.0
Indiana,125.5,125.5
Memphis,123.0,123.0
New Mexico,122.5,122.5
UNLV,122.0,122.0
Syracuse,121.0,121.0
Rice,120.0,120.0
Vanderbilt,118.0,118.0
San Jose St,114.5,114.5
Southern Miss,114.0,114.0
SMU,112.5,112.5
Louisiana,110.5,110.5
Hawai'i,110.0,110.0
USC,109.5,109.5
NC State,109.0,109.0
N Texas,107.5,107.5
Penn St,107.0,107.0
Arizona St,104.0,104.0
UL Monroe,99.0,99.0
W Michigan,96.0,96.0
Florida St,92.0,92.0
Colorado St,92.0,92.0
Wake Forest,90.5,90.5
UConn,89.0,89.0
C Michigan,88.0,88.0
Marshall,87.5,87.5
Louisville,83.0,83.0
Utah,81.0,81.0
Boston College,80.5,80.5
Miami OH,76.0,76.0
UAB,71.0,71.0
New Mexico St,69.5,69.5
Louisiana Tech,68.0,68.0
BYU,67.0,67.0
Mississippi,64.0,64.0
Colorado,62.5,62.5
Tulane,59.0,59.0
Idaho,52.0,52.0
Toledo,46.0,46.0
West Virginia,42.0,42.0
Arizona,41.0,41.0
Akron,38.5,38.5
E Carolina,35.0,35.0
Kent St,31.5,31.5
Duke,30.0,30.0
UTEP,30.0,30.0
Florida Atlantic,26.0,26.0
Oregon St,23.0,23.0
Rutgers,1.0,1.0
