team,L3,Year
Navy,312.3,345.5
West Virginia,278.7,311.2
Arkansas,283.7,300.4
Oregon,208.7,267.2
Air Force,310.3,257.3
Louisiana,197.7,244.5
Texas A&M,245.0,243.5
Michigan St,298.7,242.7
Illinois,214.0,237.8
Oklahoma St,294.3,237.8
LSU,214.0,232.1
Kent St,198.3,223.5
Kansas,210.0,218.4
UL Monroe,184.7,212.3
Arkansas St,236.7,210.5
UCF,181.0,209.0
Ohio St,189.7,205.7
Houston,185.3,204.2
W Kentucky,255.7,203.8
Florida,171.0,202.8
Oklahoma,135.3,202.1
Nevada,245.0,200.8
USC,155.0,199.8
California,161.7,198.5
Michigan,188.0,193.8
Tulsa,264.7,193.2
S Florida,206.3,189.6
Minnesota,132.0,187.9
Boise St,235.3,186.0
Penn St,202.0,185.4
Kentucky,163.7,185.3
Fresno St,238.3,182.8
UCLA,185.0,181.0
C Michigan,217.3,180.8
Georgia Tech,209.3,178.5
UTEP,220.0,178.0
Arizona St,183.0,177.1
Troy,223.7,176.7
Ball St,163.3,176.1
Rutgers,136.0,170.6
Indiana,107.7,169.3
Auburn,175.7,165.6
Wyoming,182.3,164.8
Toledo,180.3,164.7
Georgia,188.0,164.5
Wisconsin,142.7,164.3
Texas,130.0,162.7
Missouri,174.7,162.4
SMU,192.0,161.3
UConn,151.7,160.0
Washington,123.3,157.8
Miami,153.7,157.7
Cincinnati,183.0,156.2
Miami OH,216.3,155.0
Tennessee,196.3,155.0
Idaho,183.0,155.0
Nebraska,136.7,154.7
Oregon St,147.3,151.5
Maryland,175.7,150.2
Southern Miss,171.3,150.0
Alabama,130.7,150.0
UNLV,161.7,149.3
Pittsburgh,135.3,148.6
Mississippi St,146.7,148.0
Buffalo,194.7,145.9
Wake Forest,157.7,145.8
Louisville,123.3,145.3
N Illinois,159.7,145.3
Vanderbilt,161.7,145.0
Colorado St,139.3,144.3
Boston College,163.0,144.3
Colorado,168.7,143.7
Utah,228.7,143.4
Clemson,127.3,141.8
Tulane,191.7,140.8
Louisiana Tech,116.0,138.4
New Mexico,112.7,137.0
Middle Tenn,180.0,135.9
E Carolina,180.3,135.7
TCU,161.7,134.3
BYU,166.0,133.8
Virginia,157.3,132.9
Purdue,54.0,132.5
Iowa St,109.0,129.0
Memphis,122.3,124.2
Marshall,149.7,124.2
W Michigan,182.3,123.5
Utah St,144.7,121.7
Iowa,103.0,121.6
Stanford,84.7,120.3
Florida Atlantic,119.7,120.0
E Michigan,124.7,118.2
Virginia Tech,139.3,117.2
Kansas St,132.3,115.4
Mississippi,119.7,113.7
Northwestern,112.7,113.3
Akron,123.3,112.7
South Carolina,106.3,111.8
Washington St,72.0,108.6
Florida St,84.3,108.3
N Texas,151.7,107.8
Ohio,139.7,107.7
San Diego St,91.7,106.4
North Carolina,140.0,106.3
Temple,130.0,102.7
UAB,114.0,94.6
Rice,81.3,90.6
Baylor,54.3,90.2
Florida Intl,91.7,85.5
Army,105.0,84.7
Texas Tech,69.7,79.5
New Mexico St,55.3,77.4
Bowling Green,71.0,76.0
NC State,78.7,75.4
San Jose St,91.3,69.8
Hawai'i,64.7,67.0
Duke,76.0,66.9
Syracuse,90.7,58.4
Arizona,84.0,57.2
Notre Dame,41.0,32.3
