team,L3,Year
Oklahoma,31.0,48.4
Kansas,47.7,48.0
Hawai'i,47.3,47.2
Texas Tech,40.7,45.8
Oregon,44.0,45.2
West Virginia,38.7,42.8
Kentucky,37.0,41.5
Missouri,41.3,40.4
Boise St,55.0,39.8
Florida,23.7,39.7
Tulsa,41.0,39.0
LSU,33.0,37.7
Arizona St,36.0,37.7
Cincinnati,34.7,37.5
California,34.7,37.5
Arkansas,34.0,37.2
Michigan St,42.3,36.9
C Michigan,46.7,36.8
S Florida,40.0,36.6
Louisville,30.7,36.5
Boston College,39.7,36.3
Houston,38.3,35.7
Ohio St,33.7,35.3
Ball St,40.7,35.3
Nevada,45.0,35.2
Texas,32.7,35.1
Navy,41.7,35.0
Tennessee,38.7,34.3
USC,23.3,34.0
Troy,35.3,34.0
Purdue,20.3,33.8
UTEP,46.0,33.8
Fresno St,34.3,33.8
UCF,29.0,33.3
Indiana,35.0,32.8
Rutgers,28.3,32.8
Penn St,28.3,32.7
Oklahoma St,39.0,32.7
UConn,31.3,32.2
Kansas St,37.3,31.8
Minnesota,25.0,31.0
Arkansas St,33.3,30.8
Texas A&M,21.7,30.5
Bowling Green,26.3,29.3
E Carolina,44.7,29.0
W Michigan,32.3,28.7
Nebraska,18.3,28.4
Northwestern,37.7,28.3
BYU,28.7,28.3
Clemson,22.7,28.2
UCLA,30.0,28.0
Michigan,36.3,28.0
Illinois,21.3,27.7
Toledo,32.3,27.5
Wake Forest,32.0,27.0
Rice,31.0,26.8
Alabama,23.7,26.5
South Carolina,32.3,26.2
Colorado,30.0,26.1
Washington,25.0,25.8
Ohio,27.7,25.7
Auburn,21.3,25.6
Virginia Tech,33.7,25.5
Buffalo,29.3,25.4
Georgia,26.3,25.3
Maryland,28.7,25.2
Wisconsin,23.3,24.8
Stanford,21.0,24.7
New Mexico,24.3,24.6
Washington St,15.7,24.6
Louisiana,26.0,24.3
Florida Atlantic,23.3,24.2
Southern Miss,24.3,24.0
Miami,21.7,23.7
Air Force,32.0,23.7
SMU,19.7,23.5
Utah,33.7,23.4
Middle Tenn,29.7,23.1
Virginia,28.0,23.0
Arizona,25.7,23.0
TCU,27.7,23.0
Idaho,21.3,22.8
Florida St,23.0,22.8
Colorado St,17.7,22.7
Pittsburgh,24.3,22.6
Oregon St,25.3,22.5
UAB,23.0,22.2
Duke,21.3,22.0
Mississippi,21.7,22.0
Wyoming,20.3,21.7
Mississippi St,24.0,21.5
N Texas,22.3,21.3
New Mexico St,13.7,20.8
Memphis,20.7,20.6
Akron,23.0,20.6
Miami OH,28.0,20.4
Georgia Tech,18.7,20.3
Army,26.7,20.2
Temple,20.3,19.9
North Carolina,19.3,19.8
Baylor,14.3,19.8
UL Monroe,19.3,19.2
Vanderbilt,18.0,19.0
Kent St,16.3,18.7
Utah St,25.0,18.7
E Michigan,23.7,18.5
Marshall,22.0,18.4
UNLV,16.0,17.9
San Jose St,28.7,17.2
N Illinois,12.7,17.0
Iowa St,12.3,16.8
San Diego St,18.0,16.8
Louisiana Tech,9.3,16.8
Iowa,12.3,16.3
NC State,13.3,16.0
Syracuse,14.0,16.0
Tulane,15.7,14.8
W Kentucky,17.7,14.0
Notre Dame,17.7,11.4
Florida Intl,8.3,7.3
