team,L3,Year
Ohio St,66.0,74.5
Colorado,58.7,77.0
Tennessee,87.3,86.1
Kansas,130.0,86.7
LSU,69.7,87.6
West Virginia,85.3,92.9
Alabama,70.3,93.5
Boston College,97.0,95.2
Iowa St,72.3,98.3
Oklahoma,150.7,99.0
Penn St,90.7,99.1
Auburn,96.7,99.3
Virginia Tech,97.7,100.4
Georgia Tech,97.0,101.0
Florida,118.3,102.6
Miami,110.0,103.0
Oregon St,75.7,106.2
Boise St,116.0,106.4
New Mexico,39.7,107.6
Texas,160.3,113.4
C Michigan,68.7,113.7
TCU,63.0,114.6
USC,139.3,116.3
Louisville,102.3,116.8
NC State,81.0,119.1
Iowa,87.7,123.6
Georgia,159.7,124.2
North Carolina,110.3,124.3
Louisiana Tech,115.7,124.3
Florida St,135.7,125.7
W Michigan,50.7,126.6
California,115.7,126.8
Kansas St,164.0,128.9
Arkansas,53.7,130.2
Memphis,145.7,130.7
Nevada,60.0,130.8
Clemson,116.0,131.0
Notre Dame,163.7,132.4
Toledo,156.0,133.3
Wake Forest,143.7,133.5
Michigan,90.0,136.1
S Florida,123.7,136.1
Akron,105.3,136.8
Miami OH,92.3,137.8
Texas A&M,194.3,141.0
Purdue,138.7,143.1
Washington,146.0,143.4
Middle Tenn,177.0,143.8
Oregon,168.0,144.4
Nebraska,213.7,146.0
BYU,139.7,146.2
Fresno St,221.7,146.4
Virginia,159.7,146.5
Rutgers,203.3,146.9
Mississippi,129.7,146.9
SMU,129.3,147.4
Utah St,145.3,149.3
San Jose St,122.7,149.3
Army,146.3,150.0
Missouri,145.7,152.2
Utah,136.7,152.3
Stanford,157.3,152.8
UAB,180.3,153.4
Troy,168.7,153.6
Marshall,148.0,154.3
UNLV,215.0,155.5
UConn,180.7,155.6
Mississippi St,204.0,158.3
UTEP,200.0,158.9
UCF,188.3,160.1
Minnesota,164.3,160.4
Tulsa,91.0,162.5
Navy,155.3,163.2
N Illinois,183.0,163.4
Bowling Green,38.0,163.9
Pittsburgh,158.7,164.1
Michigan St,245.3,164.6
Houston,122.7,167.1
Washington St,123.7,167.8
Texas Tech,229.0,168.2
Wyoming,220.0,169.8
South Carolina,181.0,171.6
Baylor,245.0,172.2
Air Force,248.0,173.5
Cincinnati,179.7,173.9
Ohio,220.0,173.9
Maryland,148.7,175.0
Vanderbilt,217.3,178.0
San Diego St,176.3,178.3
Southern Miss,203.0,180.7
UL Monroe,103.7,181.3
Arizona St,195.3,183.5
Syracuse,218.0,184.1
Idaho,207.7,184.3
Wisconsin,236.3,185.1
Hawai'i,207.0,186.9
Louisiana,170.0,187.8
Buffalo,93.7,189.6
Arkansas St,171.7,194.6
Florida Intl,177.0,194.7
Arizona,212.0,195.2
Indiana,287.3,195.9
E Michigan,131.3,197.8
Colorado St,209.0,200.6
Temple,254.7,201.6
Ball St,120.3,202.1
Kentucky,225.3,205.8
Rice,194.3,205.9
Oklahoma St,147.7,207.3
Northwestern,244.0,209.7
Florida Atlantic,152.7,213.3
New Mexico St,283.0,216.2
Tulane,318.3,216.9
UCLA,212.0,219.5
Duke,272.0,221.0
N Texas,245.0,221.3
E Carolina,228.7,226.4
Kent St,144.7,227.4
Illinois,249.3,233.6
