team,L3,Year
Army,343.0,356.5
Navy,240.7,268.0
Boise St,238.0,263.7
Jacksonville St,385.3,256.3
UCF,243.7,241.3
Tennessee,177.7,231.5
Notre Dame,220.7,216.5
New Mexico,223.0,216.4
Kansas St,175.0,214.7
Tulane,256.0,213.3
Liberty,217.3,211.2
Ohio,217.0,209.1
Sam Houston,196.3,208.8
Marshall,243.7,208.5
Arizona St,225.3,208.3
UNLV,229.7,206.3
Texas A&M,204.7,205.6
Iowa,185.3,204.6
Iowa St,216.7,202.7
Clemson,227.3,199.9
Air Force,218.7,199.5
Penn St,125.3,197.1
Oregon St,137.0,195.9
Virginia Tech,201.0,195.5
S Alabama,225.3,195.3
C Michigan,184.0,194.6
Kansas,187.7,194.6
N Illinois,164.3,190.7
Louisiana,165.7,189.8
Miami,195.7,189.6
Ohio St,136.0,188.1
Arkansas,178.0,187.9
West Virginia,167.7,187.6
W Michigan,254.3,185.7
Old Dominion,216.7,185.6
Memphis,185.3,184.6
J Madison,162.7,184.1
Indiana,184.0,183.1
Texas St,224.0,182.8
Wisconsin,196.3,181.1
UConn,106.7,180.7
Auburn,191.0,178.9
Baylor,225.7,177.7
SMU,193.3,177.0
Alabama,150.0,177.0
Colorado St,194.3,176.0
Mississippi,129.7,175.9
Oregon,171.7,175.9
Georgia Tech,177.0,175.1
Michigan,135.7,172.6
Nevada,177.0,171.0
North Carolina,161.0,170.9
Missouri,159.7,170.6
Texas Tech,148.7,170.0
BYU,218.0,167.6
Coastal Car,145.0,165.8
UL Monroe,198.0,162.0
South Carolina,119.0,160.9
Rutgers,141.3,160.6
Washington St,120.0,160.4
Texas,103.3,158.4
Cincinnati,153.0,157.6
New Mexico St,217.0,153.8
N Texas,144.0,152.3
Purdue,182.0,149.5
Washington,119.0,147.9
E Michigan,133.0,147.6
Florida,155.0,147.0
Houston,177.7,147.0
Utah,99.3,146.0
USC,135.0,144.6
Charlotte,208.0,144.0
App State,171.7,144.0
Florida Atlantic,143.7,144.0
Vanderbilt,134.7,143.9
Buffalo,199.3,141.9
Kentucky,126.0,141.8
S Florida,68.0,140.2
Arkansas St,212.3,139.3
Louisville,137.3,138.7
Utah St,138.0,137.4
Boston College,128.7,137.3
Pittsburgh,118.7,136.8
Wake Forest,125.7,134.7
Georgia St,156.3,134.2
Virginia,74.3,132.0
E Carolina,155.3,131.6
Stanford,84.7,131.4
Michigan St,144.7,131.0
Illinois,165.3,130.3
Tulsa,99.0,130.0
Miami OH,208.7,127.8
Wyoming,174.0,125.9
Georgia So,132.0,125.1
Georgia,131.7,124.3
Nebraska,96.0,124.1
Bowling Green,147.7,123.9
W Kentucky,157.0,122.3
LSU,88.7,122.0
UMass,127.0,121.7
California,98.0,121.1
Mississippi St,122.0,120.9
UTEP,176.3,120.4
UTSA,128.7,120.3
Arizona,99.7,120.3
Duke,94.0,118.0
Oklahoma,96.3,116.1
Kennesaw St,151.3,113.3
Maryland,73.0,113.3
Fresno St,123.3,111.9
Troy,87.0,109.3
Southern Miss,167.7,107.0
UAB,79.0,106.8
Minnesota,119.0,106.7
Oklahoma St,126.3,105.9
San Diego St,110.3,105.2
Toledo,93.7,105.1
Ball St,146.3,105.1
Florida Intl,103.0,103.0
San Jose St,126.0,102.9
TCU,105.0,99.0
Northwestern,83.3,97.7
Louisiana Tech,118.7,94.2
Temple,108.7,92.9
NC State,72.0,92.9
Akron,141.0,92.1
Hawai'i,120.3,92.0
Syracuse,73.7,85.3
Colorado,80.7,83.7
Rice,68.3,82.4
Florida St,105.7,80.4
Kent St,109.7,77.1
Middle Tenn,70.7,70.7
UCLA,74.7,64.6
