team,L3,Year
Baylor,54.0,54.0
Nebraska,50.3,50.3
Michigan St,50.0,50.0
Texas A&M,49.3,49.3
Georgia,48.7,48.7
Arizona St,48.0,48.0
W Kentucky,46.7,46.7
Wisconsin,46.0,46.0
Oklahoma,43.7,44.8
Marshall,44.7,44.7
Cincinnati,44.5,44.5
Oregon,44.0,44.0
Mississippi,44.0,44.0
Utah,42.5,42.5
Alabama,45.0,42.0
Arizona,36.7,42.0
Auburn,41.3,41.3
Mississippi St,38.7,41.3
UAB,41.0,41.0
Duke,40.7,40.7
Florida,40.7,40.7
Arkansas,40.7,40.7
Ohio St,40.3,40.3
E Carolina,40.3,40.3
NC State,39.7,39.7
W Michigan,39.5,39.5
California,38.0,38.0
Missouri,38.0,38.0
BYU,38.3,37.5
Oklahoma St,37.0,37.0
South Carolina,39.7,36.8
Indiana,36.5,36.5
Notre Dame,36.3,36.3
North Carolina,36.0,36.0
Georgia Tech,35.7,35.7
Memphis,35.5,35.5
Washington,35.3,35.3
Louisiana Tech,35.3,35.3
Illinois,34.3,34.3
UTEP,33.0,33.0
Oregon St,33.0,33.0
USC,32.0,32.0
Old Dominion,32.0,32.0
West Virginia,32.0,32.0
Maryland,31.7,31.7
New Mexico St,31.0,31.0
Bowling Green,31.0,31.0
Pittsburgh,30.7,30.7
Toledo,30.7,30.7
Boise St,36.3,30.5
Air Force,30.5,30.5
Temple,30.5,30.5
Middle Tenn,30.3,30.3
TCU,30.0,30.0
Syracuse,30.0,30.0
Buffalo,30.0,30.0
Florida St,30.0,30.0
UCLA,30.0,30.0
Georgia So,29.7,29.7
Idaho,29.3,29.3
LSU,29.3,29.3
Boston College,29.0,29.0
Texas Tech,29.0,29.0
Louisville,28.7,28.7
N Illinois,28.3,28.3
New Mexico,28.3,28.3
Miami,28.3,28.3
Texas St,28.0,28.0
Georgia St,27.7,27.7
Colorado St,27.5,27.5
Tennessee,27.3,27.3
Rutgers,27.3,27.3
Washington St,27.3,27.3
Penn St,27.3,27.0
Navy,30.0,26.8
Virginia Tech,26.7,26.7
Houston,26.3,26.3
Nevada,26.0,26.0
Colorado,28.7,25.8
Virginia,25.3,25.3
Kentucky,25.0,25.0
Purdue,24.7,24.7
Iowa St,24.0,24.0
Michigan,14.7,24.0
N Texas,23.7,23.7
Rice,23.0,23.0
Kansas St,23.0,23.0
Army,22.7,22.7
Stanford,22.5,22.5
Minnesota,22.0,22.0
Tulsa,22.0,22.0
Tulane,21.7,21.7
UTSA,21.0,21.0
UMass,25.3,20.8
Texas,20.7,20.7
Miami OH,20.3,20.3
UNLV,20.3,20.3
Arkansas St,20.0,20.0
Fresno St,19.7,19.7
Vanderbilt,23.7,19.5
Northwestern,19.5,19.5
Iowa,19.3,19.3
Hawai'i,19.3,19.3
Wake Forest,19.3,19.3
Clemson,19.0,19.0
Florida Atlantic,23.0,19.0
Utah St,19.0,19.0
UL Monroe,18.3,18.3
Ball St,18.0,18.0
Ohio,17.7,17.5
C Michigan,17.0,17.0
Wyoming,17.0,17.0
App State,17.0,17.0
UCF,17.0,17.0
San Diego St,17.0,17.0
S Florida,17.0,17.0
UConn,15.0,15.0
Louisiana,14.7,14.7
Florida Intl,14.0,14.0
Kansas,13.5,13.5
Southern Miss,11.0,11.0
S Alabama,10.7,10.7
San Jose St,10.0,10.0
Akron,10.0,10.0
Kent St,9.0,9.0
Troy,9.0,9.0
E Michigan,5.7,5.7
SMU,4.0,4.0
