team,L3,Year
Utah,46.5,46.5
Kentucky,54.5,54.5
Minnesota,59.0,59.0
Duke,60.0,60.0
NC State,66.0,66.0
Texas A&M,78.0,78.0
Michigan,82.3,82.3
Auburn,83.0,83.0
Alabama,85.0,85.0
Kansas St,87.5,87.5
S Florida,88.0,88.0
Wisconsin,90.7,90.7
Clemson,91.0,91.0
Michigan St,91.5,91.5
Wake Forest,92.0,92.0
Georgia,95.5,95.5
Arizona,97.5,97.5
Maryland,98.0,98.0
Boise St,98.7,98.7
Rutgers,99.0,99.0
Troy,99.0,99.0
Miami OH,99.0,99.0
Syracuse,99.5,99.5
Iowa,100.7,100.7
Iowa St,101.0,101.0
Texas St,103.5,103.5
San Diego St,109.0,109.0
Oregon,113.0,113.0
New Mexico,113.0,113.0
N Illinois,116.5,116.5
Louisville,121.7,121.7
Colorado,122.0,122.0
Navy,122.5,122.5
UNLV,123.0,123.0
Hawai'i,123.5,123.5
Coastal Car,124.0,124.0
Washington,125.0,125.0
Texas,125.3,125.3
Penn St,126.0,126.0
TCU,126.5,126.5
Ohio St,126.7,126.7
Oklahoma St,129.3,129.3
Purdue,129.7,129.7
Nebraska,130.3,130.3
Virginia Tech,130.5,130.5
Cincinnati,131.5,131.5
S Alabama,132.5,132.5
UCF,134.0,134.0
California,136.0,136.0
UTSA,137.0,137.0
Vanderbilt,137.5,137.5
Marshall,139.0,139.0
LSU,140.0,140.0
Houston,140.5,140.5
Middle Tenn,141.0,141.0
Mississippi St,142.5,142.5
Pittsburgh,145.5,145.5
E Michigan,147.0,147.0
Rice,147.7,147.7
Southern Miss,148.0,148.0
Georgia Tech,148.0,148.0
New Mexico St,149.0,149.0
South Carolina,150.3,150.3
Notre Dame,151.7,151.7
Northwestern,157.0,157.0
Florida Intl,157.0,157.0
W Kentucky,157.5,157.5
Memphis,158.0,158.0
Oklahoma,159.0,159.0
Kansas,159.5,159.5
Washington St,161.5,161.5
SMU,161.5,161.5
Virginia,164.0,164.0
Old Dominion,165.5,165.5
Georgia St,166.0,166.0
Mississippi,166.5,166.5
USC,167.0,167.0
Arizona St,167.3,167.3
Oregon St,168.0,168.0
Texas Tech,168.0,168.0
N Texas,168.5,168.5
UConn,171.0,171.0
Florida St,173.0,173.0
App State,173.0,173.0
North Carolina,173.3,173.3
Indiana,173.5,173.5
Nevada,175.0,175.0
Colorado St,178.7,178.7
Illinois,184.3,184.3
Ohio,185.5,185.5
UMass,212.3,187.3
West Virginia,188.0,188.0
Missouri,188.5,188.5
Air Force,190.0,190.0
Army,194.5,194.5
Arkansas,195.0,195.0
Tulane,197.0,197.0
UAB,197.5,197.5
Fresno St,198.5,198.5
Florida,199.0,199.0
Ball St,203.5,203.5
Stanford,208.3,208.3
Charlotte,215.0,215.0
BYU,215.7,215.7
Akron,219.0,219.0
Wyoming,222.5,222.5
C Michigan,223.5,223.5
Arkansas St,225.0,225.0
W Michigan,232.7,232.7
Louisiana Tech,239.0,239.0
Buffalo,245.5,245.5
Idaho,246.0,246.0
E Carolina,251.5,251.5
Temple,251.5,251.5
Bowling Green,259.0,259.0
Baylor,261.0,261.0
Kent St,262.0,262.0
Utah St,262.5,262.5
Toledo,266.0,266.0
UCLA,275.0,275.0
Boston College,279.0,279.0
Tulsa,280.0,280.0
UTEP,280.3,280.3
San Jose St,293.7,293.7
Louisiana,301.5,301.5
UL Monroe,301.5,301.5
Georgia So,351.0,351.0
Tennessee,351.5,351.5
Florida Atlantic,386.5,386.5
