team,L3,Year
Oklahoma,11.3,11.3
Florida,7.9,7.9
Texas,7.8,7.8
Michigan,7.7,7.7
Missouri,6.6,6.6
Alabama,6.2,6.2
Vanderbilt,6.1,6.1
Kansas St,6.0,6.0
Iowa St,5.9,5.9
Texas A&M,5.0,5.0
Texas Tech,5.0,5.0
South Carolina,4.6,4.6
Auburn,4.6,4.6
Stanford,4.3,4.3
Arizona,4.2,4.2
Utah,4.1,4.1
Notre Dame,3.8,3.8
Georgia,3.6,3.6
Oregon St,3.5,3.5
LSU,3.5,3.5
Washington,3.0,3.0
Tennessee,2.7,2.7
USC,2.5,2.5
Kentucky,2.4,2.4
California,1.8,1.8
Southern Miss,1.6,1.6
Arkansas,1.5,1.5
West Virginia,1.4,1.4
Miami,1.4,1.4
Nebraska,1.1,1.1
Oklahoma St,0.9,0.9
Mississippi,0.3,0.3
Baylor,0.2,0.2
Wisconsin,0.0,0.0
Michigan St,-0.5,-0.5
Ohio St,-0.6,-0.6
Clemson,-0.8,-0.8
Fresno St,-0.8,-0.8
S Florida,-0.9,-0.9
Virginia Tech,-1.3,-1.3
UCLA,-1.4,-1.4
Arizona St,-1.9,-1.9
BYU,-1.9,-1.9
NC State,-1.9,-1.9
Boise St,-2.0,-2.0
Florida St,-2.0,-2.0
TCU,-2.2,-2.2
Illinois,-2.4,-2.4
UTEP,-2.4,-2.4
W Kentucky,-2.7,-2.7
Tulane,-2.8,-2.8
Louisiana Tech,-2.9,-2.9
Purdue,-3.1,-3.1
Syracuse,-3.1,-3.1
Utah St,-3.1,-3.1
Kansas,-3.2,-3.2
North Carolina,-3.5,-3.5
Virginia,-4.2,-4.2
Georgia Tech,-4.2,-4.2
Iowa,-4.5,-4.5
Oregon,-4.6,-4.6
UCF,-4.6,-4.6
Boston College,-4.9,-4.9
UAB,-5.0,-5.0
Pittsburgh,-5.0,-5.0
SMU,-5.2,-5.2
Northwestern,-5.3,-5.3
UL Monroe,-5.3,-5.3
Louisville,-5.4,-5.4
Ball St,-5.4,-5.4
Temple,-5.4,-5.4
E Carolina,-5.5,-5.5
N Texas,-5.6,-5.6
Navy,-5.6,-5.6
San Jose St,-5.7,-5.7
Troy,-5.8,-5.8
Tulsa,-5.9,-5.9
Rutgers,-6.0,-6.0
Mississippi St,-6.1,-6.1
Marshall,-6.2,-6.2
UConn,-6.6,-6.6
Penn St,-6.6,-6.6
Florida Intl,-6.8,-6.8
Maryland,-6.9,-6.9
UMass,-6.9,-6.9
Washington St,-7.2,-7.2
Indiana,-7.3,-7.3
Wake Forest,-7.5,-7.5
C Michigan,-7.6,-7.6
Houston,-7.7,-7.7
Florida Atlantic,-7.7,-7.7
Bowling Green,-8.0,-8.0
Rice,-8.0,-8.0
Arkansas St,-8.1,-8.1
Buffalo,-8.3,-8.3
Duke,-8.3,-8.3
Cincinnati,-8.6,-8.6
E Michigan,-9.0,-9.0
Louisiana,-9.0,-9.0
Toledo,-9.3,-9.3
Minnesota,-9.6,-9.6
Wyoming,-9.6,-9.6
Army,-9.7,-9.7
Nevada,-9.8,-9.8
New Mexico,-10.3,-10.3
S Alabama,-10.4,-10.4
UNLV,-10.4,-10.4
W Michigan,-10.4,-10.4
Colorado St,-10.5,-10.5
San Diego St,-10.6,-10.6
N Illinois,-10.9,-10.9
Air Force,-11.1,-11.1
Miami OH,-11.1,-11.1
Middle Tenn,-11.7,-11.7
Akron,-11.8,-11.8
Texas St,-12.1,-12.1
Hawai'i,-12.4,-12.4
Kent St,-13.0,-13.0
Memphis,-13.7,-13.7
Colorado,-13.7,-13.7
Ohio,-14.1,-14.1
Idaho,-15.0,-15.0
New Mexico St,-17.4,-17.4
UTSA,-20.8,-20.8
