team,L3,Year
Texas,6.3,6.3
Army,10.3,10.4
Ohio St,15.3,11.0
Notre Dame,11.3,11.7
Tennessee,17.0,12.2
Mississippi,17.3,12.3
Iowa St,12.3,12.6
Nebraska,16.0,13.0
Penn St,16.0,14.5
Kentucky,14.3,14.5
BYU,18.7,17.0
Indiana,22.0,17.2
N Illinois,17.0,17.6
Texas A&M,15.7,18.0
Missouri,23.7,18.4
J Madison,11.7,18.4
Minnesota,20.3,18.5
California,23.3,18.8
Memphis,22.0,19.0
Oklahoma,26.7,19.0
Washington,26.0,19.3
Georgia,28.3,20.0
Navy,23.0,20.0
Cincinnati,19.0,20.2
South Carolina,20.3,20.3
Oregon,18.0,20.4
Duke,20.3,20.4
Utah,23.0,20.4
Liberty,19.3,20.5
Houston,24.3,20.5
Boston College,21.0,20.6
Miami,29.0,20.8
Alabama,33.0,20.8
USC,26.0,20.8
Iowa,21.7,21.2
UL Monroe,16.3,21.2
Texas St,22.0,21.4
Northwestern,25.0,21.4
Wisconsin,17.0,21.4
Clemson,13.7,21.7
Miami OH,21.3,22.0
Michigan,25.0,22.3
LSU,17.7,22.6
UConn,12.3,22.6
Virginia Tech,23.7,22.7
Louisiana Tech,20.3,22.8
Rutgers,24.7,22.8
Arkansas,16.3,23.0
Arizona St,26.7,23.0
Toledo,25.3,23.2
Louisville,28.3,23.6
Virginia,20.7,23.8
UNLV,30.7,23.8
Georgia Tech,26.3,23.8
Sam Houston,23.7,23.8
Illinois,31.3,24.0
Kansas St,28.7,24.0
Colorado,27.7,24.0
Auburn,27.3,24.4
San Diego St,23.3,24.4
Buffalo,27.3,24.6
Pittsburgh,24.3,24.8
Michigan St,30.7,25.2
Maryland,30.7,25.2
Florida Intl,26.3,25.2
Louisiana,25.0,25.2
Florida St,26.7,25.3
Bowling Green,22.3,25.4
SMU,28.3,25.4
Hawai'i,28.7,25.5
Tulane,21.0,26.2
San Jose St,38.7,26.6
Syracuse,28.0,26.8
Ohio,25.3,26.8
Fresno St,35.0,27.0
Florida,21.3,27.6
Old Dominion,28.7,27.7
UCF,30.3,27.8
Baylor,38.3,28.2
Vanderbilt,26.0,28.2
West Virginia,23.3,28.4
UCLA,27.3,28.5
Boise St,20.3,28.6
Oregon St,31.3,28.6
W Kentucky,19.7,28.6
Oklahoma St,34.0,28.6
Texas Tech,28.3,28.6
E Carolina,36.7,29.0
Nevada,33.0,29.0
E Michigan,35.0,29.8
Arizona,26.3,29.8
Washington St,38.0,29.8
Florida Atlantic,36.3,29.8
Kansas,35.0,30.2
Rice,28.3,30.4
S Alabama,24.7,30.6
Jacksonville St,14.7,30.8
Troy,29.7,31.0
Georgia St,30.3,31.5
Colorado St,26.7,32.0
Arkansas St,36.3,32.2
Marshall,27.0,32.2
Charlotte,32.0,32.8
C Michigan,27.3,32.8
Air Force,39.0,33.0
Coastal Car,39.7,33.2
UMass,34.0,33.7
Georgia So,32.0,33.8
North Carolina,32.0,33.8
NC State,25.0,34.2
Wyoming,30.0,34.4
W Michigan,31.0,35.4
Stanford,40.0,35.6
N Texas,24.7,35.6
UTSA,38.3,36.0
UTEP,37.3,36.0
Temple,33.3,36.2
S Florida,38.7,36.4
Southern Miss,35.0,37.0
TCU,41.0,37.0
Wake Forest,40.0,38.2
Mississippi St,40.3,38.4
Tulsa,40.3,38.8
Kennesaw St,42.7,39.0
Akron,30.3,40.3
New Mexico St,45.0,42.6
Middle Tenn,39.0,43.6
App State,44.7,43.8
New Mexico,38.3,44.2
UAB,52.0,45.0
Purdue,43.3,46.8
Ball St,47.7,48.4
Utah St,52.3,48.6
Kent St,48.3,54.2
