team,L3,Year
Air Force,7.0,7.0
Cincinnati,8.5,8.5
Oklahoma St,9.0,9.0
Notre Dame,11.0,11.5
Army,15.7,11.8
Marshall,12.7,12.7
BYU,20.0,14.0
Clemson,15.7,15.0
Georgia So,16.7,16.7
UAB,12.3,17.0
Florida Atlantic,17.0,17.0
App State,18.5,18.5
Georgia,22.7,19.5
Kentucky,17.0,20.0
Baylor,20.5,20.5
Tulsa,21.0,21.0
Liberty,20.7,21.5
West Virginia,21.7,21.7
Louisiana,26.3,23.3
Miami,23.7,23.8
Coastal Car,24.3,24.3
Pittsburgh,30.7,24.4
Auburn,28.3,24.5
South Carolina,22.3,24.5
Boston College,32.0,24.6
Arkansas,21.7,25.5
Charlotte,25.7,25.7
North Carolina,32.7,26.0
Kansas St,23.3,26.3
Troy,26.3,26.3
Mississippi St,24.3,26.8
Iowa St,26.3,27.5
S Alabama,29.7,27.5
UTEP,28.7,28.7
Alabama,32.0,28.8
Texas A&M,34.7,29.0
Tennessee,30.0,29.3
Syracuse,32.0,29.6
TCU,29.7,29.7
Louisville,27.0,29.8
SMU,32.0,30.0
Duke,31.0,30.7
Virginia Tech,33.7,31.3
NC State,23.3,31.4
W Kentucky,30.7,31.4
Texas St,30.3,31.7
Louisiana Tech,32.3,31.8
UTSA,25.3,31.8
LSU,32.0,32.0
Tulane,36.7,32.2
Vanderbilt,33.0,33.0
UCF,37.3,33.3
Florida,33.3,33.3
Florida Intl,33.5,33.5
Temple,34.0,34.0
Navy,30.7,34.2
Memphis,34.3,34.3
Florida St,40.7,34.5
Virginia,39.7,34.8
Wake Forest,35.0,35.0
UL Monroe,35.3,36.2
Texas,47.3,36.3
Houston,37.0,37.0
Middle Tenn,33.3,37.7
E Carolina,33.3,37.8
Missouri,38.0,38.0
Georgia Tech,45.7,39.8
Oklahoma,40.0,40.0
Southern Miss,42.7,40.0
Georgia St,40.7,40.7
S Florida,37.0,40.8
UMass,41.0,41.0
Texas Tech,41.7,41.7
Kansas,44.0,42.5
Arkansas St,45.0,43.0
Mississippi,45.7,47.0
N Texas,41.7,47.5
