team,L3,Year
Texas,46.3,49.5
Alabama,52.0,48.5
Clemson,52.0,48.3
Georgia St,44.0,44.0
UCF,42.0,43.8
BYU,38.3,43.6
Florida,42.3,42.3
Virginia Tech,41.0,42.0
SMU,44.0,40.8
Air Force,40.0,40.0
Coastal Car,40.0,40.0
Oklahoma,39.3,39.3
LSU,38.7,38.7
Memphis,38.0,38.0
Houston,37.5,37.5
Mississippi,37.0,36.5
Tulane,43.7,36.4
Liberty,38.0,36.0
Miami,33.3,35.6
North Carolina,36.7,35.3
Arkansas St,39.0,35.3
N Texas,34.7,34.8
Temple,34.0,34.0
Baylor,34.0,34.0
NC State,33.0,33.6
Notre Dame,35.3,33.3
Georgia,31.7,33.0
Wake Forest,31.7,31.7
Georgia So,31.3,31.3
E Carolina,32.0,31.0
Florida Intl,31.0,31.0
Texas Tech,30.7,30.7
South Carolina,31.7,30.5
Troy,30.3,30.3
Kansas St,30.0,30.3
Marshall,30.0,30.0
Oklahoma St,30.0,30.0
Iowa St,35.0,29.8
Army,25.0,29.3
Southern Miss,31.7,29.0
Charlotte,28.7,28.7
UAB,33.3,28.5
Louisiana,27.0,28.0
Texas St,19.3,28.0
Kentucky,33.0,28.0
Texas A&M,31.0,27.5
UTSA,16.3,27.4
TCU,27.0,27.0
Virginia,22.3,26.3
Cincinnati,26.0,26.0
West Virginia,26.0,26.0
Missouri,25.3,25.3
Louisville,18.0,24.6
Pittsburgh,26.0,24.4
S Alabama,21.3,24.0
Tennessee,21.0,23.5
Boston College,22.3,23.4
Arkansas,27.3,23.0
Middle Tenn,27.7,22.0
Georgia Tech,24.3,22.0
Auburn,19.3,21.8
Duke,29.7,21.3
Florida Atlantic,21.0,21.0
App State,21.0,21.0
Louisiana Tech,17.3,20.8
Tulsa,20.5,20.5
Florida St,22.3,20.0
Syracuse,27.3,19.6
Navy,21.7,19.0
W Kentucky,16.0,18.6
Mississippi St,10.0,18.5
S Florida,22.7,17.0
UTEP,17.0,17.0
Kansas,12.7,15.3
UL Monroe,14.3,13.4
Vanderbilt,8.7,8.7
UMass,0.0,0.0
