team,L3,Year
Stanford,11.3,11.3
Utah,10.6,10.6
Oregon,10.2,10.2
Arizona St,10.1,10.1
LSU,8.7,8.7
UCLA,8.6,8.6
Mississippi,8.6,8.6
Washington,8.5,8.5
Wisconsin,8.5,8.5
Alabama,8.3,8.3
Georgia,8.2,8.2
BYU,7.9,7.9
South Carolina,7.0,7.0
Florida St,6.4,6.4
Florida,6.0,6.0
Kansas St,6.0,6.0
USC,5.9,5.9
Mississippi St,5.6,5.6
Texas A&M,5.4,5.4
Tennessee,5.3,5.3
Virginia Tech,5.1,5.1
Auburn,4.9,4.9
Baylor,4.8,4.8
Missouri,4.3,4.3
Vanderbilt,4.3,4.3
Texas,4.3,4.3
Washington St,3.8,3.8
Oklahoma,3.6,3.6
Georgia Tech,3.5,3.5
Clemson,3.4,3.4
Notre Dame,2.9,2.9
Miami,2.9,2.9
Arizona,2.9,2.9
Boise St,2.6,2.6
North Carolina,2.5,2.5
West Virginia,2.3,2.3
TCU,2.1,2.1
Pittsburgh,1.9,1.9
Ohio St,1.7,1.7
Oklahoma St,1.7,1.7
California,1.5,1.5
Oregon St,1.5,1.5
Utah St,1.5,1.5
Iowa St,1.3,1.3
UCF,1.1,1.1
Arkansas,1.1,1.1
Northwestern,0.9,0.9
Iowa,0.5,0.5
Kentucky,0.3,0.3
Virginia,0.2,0.2
Texas Tech,0.1,0.1
Indiana,-0.6,-0.6
Penn St,-1.0,-1.0
Boston College,-1.2,-1.2
Illinois,-1.4,-1.4
Michigan,-1.4,-1.4
Houston,-1.8,-1.8
Hawai'i,-1.8,-1.8
Syracuse,-1.9,-1.9
Michigan St,-2.2,-2.2
Kansas,-2.5,-2.5
Nebraska,-3.0,-3.0
Navy,-3.1,-3.1
Minnesota,-3.3,-3.3
Duke,-3.4,-3.4
Florida Atlantic,-3.6,-3.6
Purdue,-3.7,-3.7
Colorado,-3.8,-3.8
Toledo,-4.1,-4.1
Wake Forest,-4.1,-4.1
SMU,-4.2,-4.2
S Florida,-4.4,-4.4
NC State,-4.9,-4.9
San Jose St,-5.3,-5.3
Louisville,-5.6,-5.6
Rice,-5.7,-5.7
Memphis,-5.7,-5.7
UTSA,-5.8,-5.8
Nevada,-5.8,-5.8
Maryland,-6.0,-6.0
UConn,-6.0,-6.0
Rutgers,-6.0,-6.0
Middle Tenn,-6.3,-6.3
Tulsa,-6.4,-6.4
Arkansas St,-6.4,-6.4
Temple,-6.5,-6.5
San Diego St,-7.2,-7.2
E Carolina,-7.3,-7.3
Louisiana,-7.5,-7.5
N Texas,-7.7,-7.7
Marshall,-7.7,-7.7
Kent St,-8.2,-8.2
UNLV,-8.3,-8.3
Fresno St,-8.4,-8.4
Colorado St,-8.6,-8.6
Buffalo,-8.8,-8.8
Air Force,-9.0,-9.0
Tulane,-9.1,-9.1
W Kentucky,-9.2,-9.2
Bowling Green,-9.5,-9.5
Troy,-9.7,-9.7
Akron,-9.8,-9.8
Idaho,-10.1,-10.1
Ohio,-10.1,-10.1
S Alabama,-10.2,-10.2
UL Monroe,-10.3,-10.3
C Michigan,-10.5,-10.5
Wyoming,-11.1,-11.1
Army,-11.2,-11.2
New Mexico,-11.4,-11.4
UAB,-11.8,-11.8
UTEP,-12.2,-12.2
N Illinois,-12.2,-12.2
Ball St,-12.3,-12.3
Cincinnati,-12.8,-12.8
Southern Miss,-12.9,-12.9
Miami OH,-13.1,-13.1
E Michigan,-14.2,-14.2
New Mexico St,-14.2,-14.2
UMass,-14.2,-14.2
W Michigan,-14.3,-14.3
Texas St,-16.0,-16.0
Florida Intl,-16.0,-16.0
Louisiana Tech,-16.5,-16.5
Georgia St,-16.5,-16.5
