team,L3,Year
Alabama,43.3,48.6
Ohio St,41.3,48.3
Oklahoma,42.3,46.3
UCF,49.3,44.4
LSU,33.7,44.1
SMU,42.3,43.6
Clemson,49.7,42.4
Minnesota,42.7,39.9
Navy,44.0,39.4
Memphis,47.7,39.4
Washington St,36.7,39.3
Texas,34.7,39.1
Louisiana Tech,52.0,38.7
Oregon,42.7,38.6
App State,34.3,38.0
Hawai'i,36.3,37.0
Iowa St,33.0,36.9
Wake Forest,41.7,36.4
Boise St,45.3,36.3
Wisconsin,22.7,35.6
Georgia St,37.0,35.0
Oklahoma St,31.7,34.8
W Michigan,38.0,34.5
Fresno St,42.7,34.3
Notre Dame,21.7,33.8
Tulane,31.0,33.8
Troy,35.0,33.6
Washington,36.7,33.4
Arkansas St,35.3,33.4
Utah,29.7,33.4
Baylor,31.7,33.3
N Texas,41.0,33.0
Boston College,36.7,32.8
Air Force,34.7,32.8
Penn St,24.3,32.7
Auburn,30.3,32.7
TCU,27.0,32.6
Florida Atlantic,35.7,32.0
Oregon St,28.0,32.0
Michigan,34.7,31.8
Indiana,35.3,31.8
Louisville,33.3,31.4
Louisiana,25.0,31.4
Kansas St,36.7,31.1
Coastal Car,28.0,31.1
Texas A&M,39.3,31.0
Colorado St,37.7,30.9
Cincinnati,36.0,30.8
USC,33.3,30.4
Georgia,20.7,30.4
Illinois,28.7,30.0
Wyoming,25.3,30.0
Charlotte,29.0,30.0
Houston,28.0,29.9
Ball St,34.0,29.6
UCLA,35.7,29.3
San Jose St,31.0,29.3
Missouri,19.7,29.1
C Michigan,35.3,29.1
Virginia Tech,35.0,29.0
Arizona,27.7,28.9
Ohio,38.3,28.9
Texas Tech,29.3,28.7
Mississippi St,32.3,28.7
UL Monroe,24.0,28.4
Virginia,35.7,28.1
Florida Intl,24.3,28.0
North Carolina,30.7,27.9
Southern Miss,31.7,27.9
Florida,27.7,27.7
UAB,26.0,27.4
Duke,24.0,27.3
Florida St,21.7,27.2
Buffalo,35.7,26.9
Nebraska,21.7,26.3
Liberty,39.0,26.1
Kansas,31.7,26.0
Toledo,19.3,26.0
Colorado,18.3,25.7
BYU,31.0,25.5
E Michigan,27.3,25.3
Georgia So,31.7,24.9
Purdue,19.0,24.6
Tulsa,26.7,24.4
Iowa,19.3,24.4
San Diego St,24.3,24.0
Arizona St,24.3,24.0
Kent St,26.7,23.6
Temple,24.0,23.6
Maryland,15.0,23.4
N Illinois,27.7,23.1
Arkansas,13.7,23.0
Mississippi,19.3,22.6
Stanford,26.7,22.6
NC State,16.7,22.6
UMass,25.7,22.5
Marshall,27.3,22.5
Middle Tenn,33.3,22.4
Miami,21.3,22.3
Utah St,19.0,22.1
Tennessee,28.0,22.1
Syracuse,21.3,22.0
S Florida,25.0,22.0
W Kentucky,25.7,21.9
West Virginia,14.0,21.9
Michigan St,5.7,21.8
South Carolina,24.0,21.6
New Mexico,17.0,21.5
Pittsburgh,19.7,21.4
Kentucky,17.7,21.3
Army,21.0,21.3
E Carolina,30.3,21.1
UConn,27.7,19.9
UNLV,20.3,19.5
Nevada,11.3,19.4
Miami OH,22.0,18.9
New Mexico St,16.0,18.0
Vanderbilt,12.7,17.0
UTEP,21.3,16.7
UTSA,19.7,16.4
Georgia Tech,20.3,16.1
California,8.0,16.0
Texas St,10.3,15.1
Rice,13.3,14.9
Rutgers,20.3,14.7
Bowling Green,21.7,14.0
Old Dominion,11.3,13.6
S Alabama,11.0,11.4
Akron,2.0,10.2
Northwestern,2.0,9.8
