team,L3,Year
Ohio St,6.7,7.9
Penn St,13.3,10.0
Iowa,12.3,10.1
Georgia,12.3,10.6
Wisconsin,20.7,11.4
Clemson,10.3,11.4
Utah,10.3,13.8
Alabama,16.0,15.3
San Diego St,18.7,16.1
Michigan,16.3,17.1
UAB,19.3,17.3
Oregon,30.0,17.4
Auburn,15.7,17.4
Wyoming,13.0,17.9
Baylor,23.7,18.7
W Kentucky,25.0,18.9
Navy,17.0,19.7
Minnesota,8.0,19.9
Louisiana,13.3,20.1
Miami,16.7,20.6
Missouri,25.7,20.7
Notre Dame,30.7,20.8
LSU,20.3,20.9
Pittsburgh,15.3,20.9
Kentucky,16.0,21.3
Kansas St,22.7,21.3
App State,11.3,21.4
Florida,31.0,21.4
California,24.3,21.9
Michigan St,33.3,21.9
Iowa St,24.0,22.4
Indiana,20.7,22.5
Virginia,24.3,22.5
Air Force,15.3,22.6
Army,26.3,22.8
Arizona St,32.3,23.1
Cincinnati,26.3,23.3
Liberty,26.0,23.4
Washington,31.7,23.9
Buffalo,11.3,23.9
Texas A&M,20.3,24.3
Oklahoma,29.7,24.3
Illinois,13.0,24.8
Marshall,20.3,24.9
Louisiana Tech,24.0,25.0
UCF,26.0,25.3
Boise St,35.7,25.3
Northwestern,35.3,25.6
Mississippi,27.3,25.9
Memphis,35.3,26.0
Florida Intl,28.0,26.5
South Carolina,28.7,26.9
North Carolina,32.7,27.1
Tennessee,21.0,27.1
Wake Forest,30.7,27.1
W Michigan,20.0,27.4
Duke,30.3,27.7
BYU,22.0,27.8
C Michigan,24.3,27.8
Tulane,38.0,27.9
Stanford,26.0,28.0
Rice,23.7,28.1
USC,33.7,28.3
Florida Atlantic,21.0,28.4
Georgia So,18.3,28.4
Purdue,25.7,28.4
Ball St,23.7,28.6
Florida St,22.0,28.8
TCU,28.3,28.9
NC State,33.0,29.0
Nebraska,34.3,29.1
Utah St,27.7,29.1
Georgia Tech,27.3,29.4
Old Dominion,34.3,29.6
Temple,45.3,30.0
N Illinois,25.0,30.1
S Florida,26.0,30.1
Mississippi St,36.3,30.2
SMU,35.3,30.7
Ohio,32.7,30.9
Coastal Car,32.0,31.0
Oklahoma St,33.0,31.3
Southern Miss,26.0,31.4
Texas,39.7,31.5
Washington St,28.3,31.6
Middle Tenn,28.0,31.8
UCLA,20.7,32.0
Kent St,23.7,32.0
Toledo,35.3,32.0
Texas Tech,34.7,32.1
Virginia Tech,32.3,32.3
Vanderbilt,24.0,32.4
N Texas,31.7,32.6
S Alabama,29.0,32.7
Tulsa,34.7,33.0
Fresno St,35.3,33.6
San Jose St,36.0,33.6
Boston College,36.7,33.8
Maryland,41.3,33.8
E Michigan,35.7,33.8
Georgia St,25.0,33.9
Texas St,31.0,34.0
West Virginia,35.7,34.0
Syracuse,40.0,34.1
Colorado St,23.0,34.4
Colorado,35.7,34.4
Houston,31.7,34.5
Troy,33.7,35.3
Miami OH,26.0,35.3
Kansas,40.7,35.4
Akron,35.0,35.7
UNLV,37.7,35.9
Oregon St,35.7,36.0
New Mexico,29.7,36.4
Louisville,41.7,36.4
E Carolina,44.0,36.6
Rutgers,38.0,36.7
UTEP,42.0,36.9
Arizona,46.0,36.9
Arkansas St,30.7,37.0
UTSA,35.0,37.1
Nevada,25.7,37.3
Bowling Green,31.0,37.6
Arkansas,51.0,38.0
Charlotte,29.3,38.3
Hawai'i,42.7,38.5
UConn,38.3,42.1
New Mexico St,34.3,42.4
UL Monroe,38.0,42.9
UMass,62.7,52.9
