team,L3,Year
Navy,344.0,287.5
Minnesota,267.7,279.9
Texas,285.7,274.3
West Virginia,325.3,249.2
USC,226.7,249.2
Louisiana,326.0,247.5
Memphis,223.7,247.1
California,202.0,237.0
Texas A&M,263.7,234.9
Rice,306.0,234.2
Air Force,152.7,223.8
Toledo,241.3,222.8
Boise St,220.0,219.8
Penn St,257.7,219.5
Washington St,206.3,212.8
Missouri,178.3,205.5
Virginia Tech,229.0,204.7
Auburn,251.3,202.1
Michigan St,138.7,201.8
New Mexico,168.7,199.5
Wake Forest,217.3,197.5
TCU,272.7,197.4
S Florida,203.7,197.1
Northwestern,189.7,195.9
Louisville,200.3,193.5
Arkansas St,176.3,192.0
N Illinois,178.0,190.6
Arkansas,123.7,190.3
Ohio St,212.3,189.5
Purdue,236.7,186.7
Nevada,239.7,184.1
Oklahoma,242.3,181.6
Iowa,206.0,179.7
Utah,163.3,179.4
Ohio,104.7,174.1
Fresno St,152.7,169.8
Rutgers,199.3,169.3
Houston,182.3,167.4
Michigan,167.0,164.5
UConn,105.0,162.7
Wisconsin,88.3,162.3
UCF,181.3,160.8
Tulsa,174.0,160.5
Georgia,126.3,158.7
C Michigan,143.7,158.7
Illinois,145.0,158.0
Georgia Tech,142.7,156.2
BYU,222.3,155.8
Notre Dame,195.3,154.8
Clemson,164.7,152.4
Army,234.3,151.2
UCLA,104.7,148.9
San Diego St,178.3,148.8
Louisiana Tech,132.3,147.6
Boston College,157.0,146.6
Virginia,128.7,146.2
Oklahoma St,135.3,145.4
Miami,125.0,145.3
Florida,137.7,144.7
LSU,110.3,144.1
Oregon,143.7,144.1
Bowling Green,157.3,143.7
W Michigan,139.7,143.3
N Texas,153.7,143.0
UL Monroe,159.7,142.3
Alabama,104.0,142.3
UAB,169.7,141.7
Arizona St,142.7,139.6
Kansas St,161.3,138.4
E Carolina,166.7,137.5
Washington,150.3,135.2
Maryland,104.3,134.8
San Jose St,224.0,133.7
Miami OH,69.7,132.9
Indiana,106.7,132.9
SMU,211.0,132.7
Marshall,149.0,129.6
Tennessee,175.7,128.3
Kentucky,118.3,127.2
Oregon St,102.7,127.1
Mississippi St,145.3,126.5
UTEP,112.7,124.1
Troy,85.0,123.5
E Michigan,124.0,121.4
Colorado,89.3,121.2
Kansas,151.7,120.3
Iowa St,104.3,120.2
Colorado St,127.0,119.9
Utah St,153.0,119.8
Cincinnati,42.7,118.5
Wyoming,121.0,117.5
Duke,70.0,116.3
Arizona,188.7,115.1
Florida Atlantic,141.0,114.5
NC State,95.0,114.2
Akron,157.7,113.0
Middle Tenn,100.3,110.7
Ball St,73.0,110.6
Baylor,78.3,109.4
Buffalo,119.3,109.0
UNLV,65.7,108.0
Syracuse,101.0,106.5
Pittsburgh,86.7,106.4
Vanderbilt,75.3,102.9
Florida Intl,130.0,101.5
North Carolina,96.0,101.5
Florida St,64.7,100.5
Tulane,107.7,95.1
Southern Miss,84.7,94.7
Stanford,24.3,94.1
Texas Tech,122.7,91.0
South Carolina,110.7,90.9
Nebraska,73.0,88.0
Temple,73.7,82.0
Idaho,106.0,80.6
New Mexico St,56.0,78.0
Hawai'i,68.3,76.5
Mississippi,16.0,69.4
Kent St,32.3,48.1
