team,L3,Year
Stanford,11.7,11.7
Arizona St,11.3,11.3
UCLA,10.5,10.5
Washington,9.6,9.6
Oregon,9.5,9.5
Utah,9.2,9.2
Alabama,9.0,9.0
Georgia,9.0,9.0
Auburn,8.8,8.8
LSU,8.6,8.6
Baylor,8.0,8.0
Texas A&M,7.9,7.9
Mississippi,7.5,7.5
Mississippi St,7.2,7.2
Oklahoma St,6.9,6.9
Texas,6.9,6.9
Oklahoma,6.8,6.8
Florida St,6.8,6.8
Missouri,6.7,6.7
Washington St,6.7,6.7
USC,6.5,6.5
South Carolina,6.5,6.5
Wisconsin,6.5,6.5
Notre Dame,6.2,6.2
Arizona,6.1,6.1
Florida,6.1,6.1
BYU,5.7,5.7
Oregon St,5.7,5.7
Clemson,5.6,5.6
TCU,5.2,5.2
Tennessee,4.3,4.3
Georgia Tech,4.3,4.3
Kansas St,4.0,4.0
Virginia Tech,3.3,3.3
Ohio St,3.2,3.2
Texas Tech,2.8,2.8
Michigan St,2.7,2.7
Michigan,2.7,2.7
Iowa,2.4,2.4
Arkansas,2.2,2.2
Pittsburgh,1.9,1.9
Miami,1.9,1.9
Indiana,1.8,1.8
North Carolina,1.4,1.4
Virginia,1.3,1.3
Vanderbilt,1.3,1.3
Iowa St,1.2,1.2
Northwestern,0.6,0.6
Boise St,0.5,0.5
California,0.4,0.4
Utah St,0.1,0.1
Duke,0.0,0.0
West Virginia,-0.2,-0.2
Minnesota,-0.2,-0.2
Penn St,-0.3,-0.3
Kentucky,-0.3,-0.3
Houston,-0.9,-0.9
Syracuse,-1.0,-1.0
Nebraska,-1.0,-1.0
Boston College,-1.1,-1.1
Illinois,-1.3,-1.3
Colorado,-1.8,-1.8
UCF,-2.1,-2.1
Purdue,-2.8,-2.8
Wake Forest,-2.8,-2.8
Kansas,-2.8,-2.8
Maryland,-3.6,-3.6
Nevada,-3.7,-3.7
Navy,-3.8,-3.8
San Jose St,-3.9,-3.9
Hawai'i,-4.1,-4.1
SMU,-4.1,-4.1
Toledo,-4.6,-4.6
S Florida,-4.6,-4.6
Louisville,-4.6,-4.6
NC State,-4.6,-4.6
Tulsa,-5.3,-5.3
UConn,-5.7,-5.7
UTSA,-5.7,-5.7
E Carolina,-6.0,-6.0
Memphis,-6.0,-6.0
Temple,-6.2,-6.2
Rutgers,-6.2,-6.2
Bowling Green,-6.7,-6.7
San Diego St,-6.7,-6.7
Fresno St,-6.7,-6.7
Rice,-6.8,-6.8
Marshall,-7.0,-7.0
Colorado St,-7.0,-7.0
Cincinnati,-7.0,-7.0
Florida Atlantic,-7.5,-7.5
Buffalo,-7.9,-7.9
UNLV,-7.9,-7.9
N Illinois,-8.0,-8.0
N Texas,-8.1,-8.1
Kent St,-8.2,-8.2
Middle Tenn,-8.5,-8.5
Tulane,-8.7,-8.7
UL Monroe,-8.9,-8.9
Arkansas St,-9.0,-9.0
Troy,-9.4,-9.4
W Kentucky,-9.5,-9.5
S Alabama,-9.6,-9.6
Louisiana,-9.8,-9.8
New Mexico,-10.0,-10.0
Air Force,-10.0,-10.0
Wyoming,-10.4,-10.4
Army,-10.8,-10.8
Akron,-10.9,-10.9
Ball St,-11.0,-11.0
Miami OH,-11.8,-11.8
Ohio,-12.4,-12.4
Idaho,-13.4,-13.4
Southern Miss,-13.4,-13.4
UAB,-14.0,-14.0
C Michigan,-14.2,-14.2
W Michigan,-14.4,-14.4
UTEP,-14.4,-14.4
Georgia St,-14.5,-14.5
Texas St,-14.7,-14.7
Louisiana Tech,-15.2,-15.2
E Michigan,-15.4,-15.4
UMass,-15.4,-15.4
Florida Intl,-16.0,-16.0
New Mexico St,-17.1,-17.1
