team,L3,Year
Hawai'i,445.3,416.5
New Mexico St,324.0,402.6
Texas Tech,464.7,372.4
BYU,271.3,296.9
Purdue,219.0,292.9
Louisville,293.7,289.4
Notre Dame,315.0,287.3
Houston,252.3,286.9
Tulane,318.0,286.3
Baylor,283.7,280.0
UTEP,258.0,278.6
Tennessee,247.3,276.8
California,244.3,263.1
Washington St,283.0,262.4
USC,267.0,256.1
LSU,245.0,255.6
Boston College,268.7,252.5
Oregon,217.7,252.4
Ball St,236.0,249.7
C Michigan,222.0,249.0
Florida St,279.3,248.2
Missouri,263.3,248.0
Nebraska,259.7,247.4
Miami OH,257.0,246.9
Kentucky,218.0,243.4
Oregon St,241.7,238.9
E Carolina,244.7,238.7
Akron,212.0,231.9
Iowa,200.0,228.9
Florida,171.0,228.9
Indiana,251.3,225.8
Ohio St,198.7,224.6
South Carolina,217.3,223.8
UCF,271.3,222.4
Kansas,170.7,220.6
Memphis,210.0,218.5
Texas,274.0,218.4
Minnesota,202.3,216.8
Colorado St,198.7,216.1
Pittsburgh,178.0,215.9
UCLA,266.0,215.2
Louisiana Tech,237.7,213.3
N Illinois,219.0,213.0
Iowa St,202.0,212.0
Michigan St,216.7,209.9
TCU,202.7,209.4
UNLV,192.0,209.0
Oklahoma St,161.7,208.5
Idaho,212.3,207.1
Nevada,201.0,206.4
Alabama,154.0,205.6
New Mexico,237.7,204.8
Tulsa,176.3,204.4
NC State,211.7,201.3
UL Monroe,193.3,201.1
S Florida,165.7,201.0
Penn St,163.7,200.4
Miami,209.7,199.8
Rice,198.0,198.3
Wisconsin,197.3,197.8
Auburn,238.7,196.2
Mississippi St,253.7,194.9
Toledo,138.0,194.3
Texas A&M,156.7,193.9
Kansas St,158.3,193.3
Washington,185.7,193.3
Vanderbilt,231.7,192.6
Georgia,216.0,191.0
Clemson,147.3,190.1
San Jose St,116.7,188.9
Utah,211.7,186.4
Wyoming,128.7,184.9
Marshall,258.0,184.0
Buffalo,143.0,183.8
Boise St,180.0,183.5
SMU,201.0,182.1
W Michigan,215.3,182.0
Oklahoma,90.3,180.0
Michigan,158.0,179.4
Georgia Tech,175.7,176.8
Arizona,131.3,176.3
E Michigan,174.3,176.1
Duke,190.3,175.9
Virginia Tech,102.7,175.8
Florida Intl,156.3,175.0
Arizona St,156.3,174.8
Illinois,153.7,171.6
Maryland,164.3,170.3
Troy,166.7,169.9
North Carolina,177.7,168.1
UAB,215.7,167.1
Temple,238.3,167.0
Fresno St,186.3,166.6
Syracuse,189.3,166.6
Kent St,117.3,165.7
Bowling Green,179.0,165.2
Florida Atlantic,169.3,165.1
Cincinnati,146.3,163.5
Stanford,100.7,163.0
Southern Miss,148.3,161.1
Virginia,144.0,160.4
Arkansas,176.7,159.1
Middle Tenn,183.0,155.3
San Diego St,180.3,153.9
Northwestern,228.3,150.8
Utah St,206.3,144.3
West Virginia,161.0,143.9
Arkansas St,124.7,141.0
Ohio,81.7,136.4
Army,140.0,134.4
Louisiana,165.3,132.0
Mississippi,160.3,131.9
UConn,107.0,131.7
Wake Forest,111.0,128.4
Rutgers,136.7,126.1
N Texas,159.0,123.0
Colorado,109.3,115.8
Air Force,43.3,67.1
Navy,41.0,53.6
