team,L3,Year
Texas,481.0,481.0
Clemson,376.0,376.0
SMU,367.0,367.0
Louisville,343.0,343.0
S Alabama,342.0,342.0
Arkansas St,314.5,314.5
Southern Miss,314.0,314.0
North Carolina,303.0,303.0
Wake Forest,293.0,293.0
Texas St,288.0,288.0
Kansas St,283.0,283.0
Memphis,280.0,280.0
BYU,279.0,279.0
Georgia Tech,277.0,277.0
Notre Dame,263.0,263.0
Duke,259.0,259.0
UAB,205.0,205.0
App State,204.0,204.0
Florida St,198.0,198.0
Tulane,191.0,191.0
UTEP,190.0,190.0
Kansas,189.0,189.0
UTSA,169.0,169.0
UL Monroe,163.0,163.0
Miami,155.0,155.0
Louisiana,154.0,154.0
Iowa St,145.0,145.0
Charlotte,140.0,140.0
Syracuse,134.0,134.0
Coastal Car,133.0,133.0
W Kentucky,129.0,129.0
Middle Tenn,109.0,109.0
Navy,30.0,30.0
Army,28.5,28.5
